file,segment_type,count_A,count_B,diff_B_minus_A,records_A,records_B
context_110894.json,structured,16,16,0,1,1
context_110894.json,root_preamble,1,1,0,1,1
context_110898.json,structured,53,53,0,1,1
context_110898.json,root_preamble,1,1,0,1,1
context_110926.json,unstructured_whole,1,1,0,1,1
context_110946.json,structured,19,19,0,1,1
context_110946.json,root_preamble,1,1,0,1,1
context_110993.json,structured,71,71,0,1,1
context_110993.json,root_preamble,1,1,0,1,1
context_11102.json,structured,21,21,0,1,1
context_11102.json,root_preamble,1,1,0,1,1
context_111081.json,structured,29,29,0,1,1
context_111081.json,root_preamble,1,1,0,1,1
context_11121.json,structured,19,19,0,1,1
context_11121.json,root_preamble,1,1,0,1,1
context_111217.json,structured,48,48,0,1,1
context_111217.json,root_preamble,1,1,0,1,1
context_11122.json,structured,3,3,0,1,1
context_11122.json,root_preamble,1,1,0,1,1
context_111269.json,structured,5,5,0,1,1
context_111269.json,root_preamble,1,1,0,1,1
context_111323.json,structured,39,39,0,1,1
context_111323.json,root_preamble,1,1,0,1,1
context_111390.json,structured,9,9,0,1,1
context_111390.json,root_preamble,1,1,0,1,1
context_111391.json,structured,6,6,0,1,1
context_111391.json,root_preamble,1,1,0,1,1
context_111409.json,structured,27,27,0,1,1
context_111409.json,root_preamble,1,1,0,1,1
context_11143.json,structured,18,18,0,1,1
context_11143.json,root_preamble,1,1,0,1,1
context_111445.json,structured,26,26,0,1,1
context_111445.json,root_preamble,1,1,0,1,1
context_111462.json,structured,5,5,0,1,1
context_111462.json,root_preamble,1,1,0,1,1
context_111513.json,structured,21,21,0,1,1
context_111513.json,root_preamble,1,1,0,1,1
context_111532.json,structured,2,2,0,1,1
context_111532.json,root_preamble,1,1,0,1,1
context_111542.json,structured,62,62,0,1,1
context_111542.json,root_preamble,1,1,0,1,1
context_111599.json,structured,25,25,0,1,1
context_111599.json,root_preamble,1,1,0,1,1
context_11161.json,structured,6,6,0,1,1
context_11161.json,root_preamble,1,1,0,1,1
context_111676.json,structured,7,7,0,1,1
context_111676.json,root_preamble,1,1,0,1,1
context_111690.json,structured,24,24,0,1,1
context_111690.json,root_preamble,1,1,0,1,1
context_111710.json,structured,48,48,0,1,1
context_111710.json,root_preamble,1,1,0,1,1
context_111725.json,structured,28,28,0,1,1
context_111725.json,root_preamble,1,1,0,1,1
context_11173.json,structured,19,19,0,1,1
context_11173.json,root_preamble,1,1,0,1,1
context_111800.json,structured,10,10,0,1,1
context_111800.json,root_preamble,1,1,0,1,1
context_111814.json,structured,46,46,0,1,1
context_111814.json,root_preamble,1,1,0,1,1
context_111846.json,structured,17,17,0,1,1
context_111846.json,root_preamble,1,1,0,1,1
context_11186.json,structured,2,2,0,1,1
context_11186.json,root_preamble,1,1,0,1,1
context_111893.json,structured,9,9,0,1,1
context_111893.json,root_preamble,1,1,0,1,1
context_111906.json,structured,5,5,0,1,1
context_111906.json,root_preamble,1,1,0,1,1
context_111975.json,structured,21,21,0,1,1
context_111975.json,root_preamble,1,1,0,1,1
context_112035.json,structured,2,2,0,1,1
context_112035.json,root_preamble,1,1,0,1,1
context_112036.json,structured,19,19,0,1,1
context_112036.json,root_preamble,1,1,0,1,1
context_112039.json,structured,53,53,0,1,1
context_112039.json,root_preamble,1,1,0,1,1
context_112046.json,structured,24,24,0,1,1
context_112046.json,root_preamble,1,1,0,1,1
context_112078.json,structured,28,28,0,1,1
context_112078.json,root_preamble,1,1,0,1,1
context_112124.json,structured,30,30,0,1,1
context_112124.json,root_preamble,1,1,0,1,1
context_112136.json,structured,10,10,0,1,1
context_112136.json,root_preamble,1,1,0,1,1
context_112137.json,structured,17,17,0,1,1
context_112137.json,root_preamble,1,1,0,1,1
context_112140.json,structured,7,7,0,1,1
context_112140.json,root_preamble,1,1,0,1,1
context_112141.json,structured,10,10,0,1,1
context_112141.json,root_preamble,1,1,0,1,1
context_112148.json,structured,1,1,0,1,1
context_112148.json,root_preamble,1,1,0,1,1
context_112166.json,structured,14,14,0,1,1
context_112166.json,root_preamble,1,1,0,1,1
context_112202.json,structured,4,4,0,1,1
context_112202.json,root_preamble,1,1,0,1,1
context_112218.json,structured,23,23,0,1,1
context_112218.json,root_preamble,1,1,0,1,1
context_112236.json,structured,31,31,0,1,1
context_112236.json,root_preamble,1,1,0,1,1
context_112250.json,structured,15,15,0,1,1
context_112250.json,root_preamble,1,1,0,1,1
context_112273.json,structured,21,21,0,1,1
context_112273.json,root_preamble,1,1,0,1,1
context_112316.json,structured,20,20,0,1,1
context_112316.json,root_preamble,1,1,0,1,1
context_112325.json,structured,15,15,0,1,1
context_112325.json,root_preamble,1,1,0,1,1
context_112361.json,structured,30,30,0,1,1
context_112361.json,root_preamble,1,1,0,1,1
context_112370.json,structured,25,25,0,1,1
context_112370.json,root_preamble,1,1,0,1,1
context_112382.json,structured,30,30,0,1,1
context_112382.json,root_preamble,1,1,0,1,1
context_11239.json,structured,106,106,0,1,1
context_11239.json,root_preamble,1,1,0,1,1
context_112417.json,structured,6,6,0,1,1
context_112417.json,root_preamble,1,1,0,1,1
context_112443.json,structured,12,12,0,1,1
context_112443.json,root_preamble,1,1,0,1,1
context_112458.json,structured,5,5,0,1,1
context_112458.json,root_preamble,1,1,0,1,1
context_112572.json,structured,2,2,0,1,1
context_112572.json,root_preamble,1,1,0,1,1
context_112664.json,structured,5,5,0,1,1
context_112664.json,root_preamble,1,1,0,1,1
context_112667.json,structured,10,10,0,1,1
context_112667.json,root_preamble,1,1,0,1,1
context_112673.json,structured,22,22,0,1,1
context_112673.json,root_preamble,1,1,0,1,1
context_112691.json,structured,28,28,0,1,1
context_112691.json,root_preamble,1,1,0,1,1
context_112700.json,structured,4,4,0,1,1
context_112700.json,root_preamble,1,1,0,1,1
context_112705.json,structured,6,6,0,1,1
context_112705.json,root_preamble,1,1,0,1,1
context_112736.json,structured,20,20,0,1,1
context_112736.json,root_preamble,1,1,0,1,1
context_112779.json,unstructured_whole,1,1,0,1,1
context_112804.json,structured,49,49,0,1,1
context_112804.json,root_preamble,1,1,0,1,1
context_11284.json,structured,17,17,0,1,1
context_11284.json,root_preamble,1,1,0,1,1
context_112858.json,structured,48,48,0,1,1
context_112858.json,root_preamble,1,1,0,1,1
context_112869.json,structured,2,2,0,1,1
context_112869.json,root_preamble,1,1,0,1,1
context_113039.json,structured,15,15,0,1,1
context_113039.json,root_preamble,1,1,0,1,1
context_113079.json,unstructured_whole,1,1,0,1,1
context_113080.json,structured,14,14,0,1,1
context_113080.json,root_preamble,1,1,0,1,1
context_113090.json,structured,35,35,0,1,1
context_113090.json,root_preamble,1,1,0,1,1
context_113131.json,structured,16,16,0,1,1
context_113131.json,root_preamble,1,1,0,1,1
context_113145.json,structured,9,9,0,1,1
context_113145.json,root_preamble,1,1,0,1,1
context_11316.json,structured,15,15,0,1,1
context_11316.json,root_preamble,1,1,0,1,1
context_113193.json,structured,36,36,0,1,1
context_113193.json,root_preamble,1,1,0,1,1
context_113211.json,structured,4,4,0,1,1
context_113211.json,root_preamble,1,1,0,1,1
context_113362.json,structured,23,23,0,1,1
context_113362.json,root_preamble,1,1,0,1,1
context_113369.json,structured,31,31,0,1,1
context_113369.json,root_preamble,1,1,0,1,1
context_11337.json,structured,5,5,0,1,1
context_11337.json,root_preamble,1,1,0,1,1
context_113426.json,structured,3,3,0,1,1
context_113426.json,root_preamble,1,1,0,1,1
context_113472.json,structured,4,4,0,1,1
context_113472.json,root_preamble,1,1,0,1,1
context_113492.json,structured,29,29,0,1,1
context_113492.json,root_preamble,1,1,0,1,1
context_113600.json,unstructured_whole,1,1,0,1,1
context_113617.json,structured,5,5,0,1,1
context_113617.json,root_preamble,1,1,0,1,1
context_113741.json,structured,115,115,0,1,1
context_113741.json,root_preamble,1,1,0,1,1
context_113749.json,structured,6,6,0,1,1
context_113749.json,root_preamble,1,1,0,1,1
context_113785.json,structured,29,29,0,1,1
context_113785.json,root_preamble,1,1,0,1,1
context_113788.json,structured,13,13,0,1,1
context_113788.json,root_preamble,1,1,0,1,1
context_113815.json,structured,74,74,0,1,1
context_113815.json,root_preamble,1,1,0,1,1
context_113826.json,structured,22,22,0,1,1
context_113826.json,root_preamble,1,1,0,1,1
context_113944.json,structured,2,2,0,1,1
context_113944.json,root_preamble,1,1,0,1,1
context_113956.json,structured,29,29,0,1,1
context_113956.json,root_preamble,1,1,0,1,1
context_113969.json,structured,33,33,0,1,1
context_113969.json,root_preamble,1,1,0,1,1
context_11397.json,structured,6,6,0,1,1
context_11397.json,root_preamble,1,1,0,1,1
context_113978.json,structured,34,34,0,1,1
context_113978.json,root_preamble,1,1,0,1,1
context_114014.json,structured,16,16,0,1,1
context_114014.json,root_preamble,1,1,0,1,1
context_114048.json,structured,17,17,0,1,1
context_114048.json,root_preamble,1,1,0,1,1
context_114143.json,structured,33,33,0,1,1
context_114143.json,root_preamble,1,1,0,1,1
context_11418.json,structured,41,41,0,1,1
context_11418.json,root_preamble,1,1,0,1,1
context_114181.json,structured,4,4,0,1,1
context_114181.json,root_preamble,1,1,0,1,1
context_114245.json,structured,9,9,0,1,1
context_114245.json,root_preamble,1,1,0,1,1
context_114303.json,structured,16,16,0,1,1
context_114303.json,root_preamble,1,1,0,1,1
context_114316.json,unstructured_whole,1,1,0,1,1
context_114353.json,structured,15,15,0,1,1
context_114353.json,root_preamble,1,1,0,1,1
context_114378.json,structured,17,17,0,1,1
context_114378.json,root_preamble,1,1,0,1,1
context_114390.json,structured,6,6,0,1,1
context_114390.json,root_preamble,1,1,0,1,1
context_114399.json,structured,4,4,0,1,1
context_114399.json,root_preamble,1,1,0,1,1
context_114405.json,structured,21,21,0,1,1
context_114405.json,root_preamble,1,1,0,1,1
context_114415.json,structured,93,93,0,1,1
context_114415.json,root_preamble,1,1,0,1,1
context_114460.json,structured,6,6,0,1,1
context_114460.json,root_preamble,1,1,0,1,1
context_114472.json,structured,11,11,0,1,1
context_114472.json,root_preamble,1,1,0,1,1
context_114478.json,structured,7,7,0,1,1
context_114478.json,root_preamble,1,1,0,1,1
context_114486.json,structured,20,20,0,1,1
context_114486.json,root_preamble,1,1,0,1,1
context_114502.json,structured,28,28,0,1,1
context_114502.json,root_preamble,1,1,0,1,1
context_114529.json,structured,28,28,0,1,1
context_114529.json,root_preamble,1,1,0,1,1
context_114534.json,structured,12,12,0,1,1
context_114534.json,root_preamble,1,1,0,1,1
context_114538.json,structured,4,4,0,1,1
context_114538.json,root_preamble,1,1,0,1,1
context_114594.json,unstructured_whole,1,1,0,1,1
context_114607.json,unstructured_whole,1,1,0,1,1
context_114608.json,structured,83,83,0,1,1
context_114608.json,root_preamble,1,1,0,1,1
context_114669.json,structured,36,36,0,1,1
context_114669.json,root_preamble,1,1,0,1,1
context_11467.json,structured,7,7,0,1,1
context_11467.json,root_preamble,1,1,0,1,1
context_114692.json,structured,9,9,0,1,1
context_114692.json,root_preamble,1,1,0,1,1
context_114740.json,unstructured_whole,1,1,0,1,1
context_114747.json,structured,24,24,0,1,1
context_114747.json,root_preamble,1,1,0,1,1
context_114798.json,structured,21,21,0,1,1
context_114798.json,root_preamble,1,1,0,1,1
context_114817.json,structured,7,7,0,1,1
context_114817.json,root_preamble,1,1,0,1,1
context_114894.json,structured,12,12,0,1,1
context_114894.json,root_preamble,1,1,0,1,1
context_115035.json,structured,20,20,0,1,1
context_115035.json,root_preamble,1,1,0,1,1
context_115107.json,structured,5,5,0,1,1
context_115107.json,root_preamble,1,1,0,1,1
context_115126.json,structured,42,42,0,1,1
context_115126.json,root_preamble,1,1,0,1,1
context_115130.json,structured,30,30,0,1,1
context_115130.json,root_preamble,1,1,0,1,1
context_115132.json,structured,5,5,0,1,1
context_115132.json,root_preamble,1,1,0,1,1
context_115142.json,structured,24,24,0,1,1
context_115142.json,root_preamble,1,1,0,1,1
context_115152.json,structured,47,47,0,1,1
context_115152.json,root_preamble,1,1,0,1,1
context_11517.json,structured,20,20,0,1,1
context_11517.json,root_preamble,1,1,0,1,1
context_115179.json,structured,7,7,0,1,1
context_115179.json,root_preamble,1,1,0,1,1
context_1152.json,structured,4,4,0,1,1
context_1152.json,root_preamble,1,1,0,1,1
context_115236.json,structured,7,7,0,1,1
context_115236.json,root_preamble,1,1,0,1,1
context_115247.json,unstructured_whole,1,1,0,1,1
context_115259.json,structured,38,38,0,1,1
context_115259.json,root_preamble,1,1,0,1,1
context_115284.json,structured,15,15,0,1,1
context_115284.json,root_preamble,1,1,0,1,1
context_115374.json,structured,6,6,0,1,1
context_115374.json,root_preamble,1,1,0,1,1
context_115380.json,structured,45,45,0,1,1
context_115380.json,root_preamble,1,1,0,1,1
context_115424.json,structured,43,43,0,1,1
context_115424.json,root_preamble,1,1,0,1,1
context_115432.json,structured,16,16,0,1,1
context_115432.json,root_preamble,1,1,0,1,1
context_115447.json,unstructured_whole,1,1,0,1,1
context_115481.json,structured,20,20,0,1,1
context_115481.json,root_preamble,1,1,0,1,1
context_115523.json,structured,34,34,0,1,1
context_115523.json,root_preamble,1,1,0,1,1
context_115611.json,structured,13,13,0,1,1
context_115611.json,root_preamble,1,1,0,1,1
context_115627.json,structured,6,6,0,1,1
context_115627.json,root_preamble,1,1,0,1,1
context_11563.json,structured,7,7,0,1,1
context_11563.json,root_preamble,1,1,0,1,1
context_115631.json,structured,6,6,0,1,1
context_115631.json,root_preamble,1,1,0,1,1
context_115640.json,structured,40,40,0,1,1
context_115640.json,root_preamble,1,1,0,1,1
context_115653.json,structured,7,7,0,1,1
context_115653.json,root_preamble,1,1,0,1,1
context_115758.json,structured,96,96,0,1,1
context_115758.json,root_preamble,1,1,0,1,1
context_115832.json,structured,23,23,0,1,1
context_115832.json,root_preamble,1,1,0,1,1
context_115868.json,structured,48,48,0,1,1
context_115868.json,root_preamble,1,1,0,1,1
context_115950.json,structured,37,37,0,1,1
context_115950.json,root_preamble,1,1,0,1,1
context_115962.json,structured,133,133,0,1,1
context_115962.json,root_preamble,1,1,0,1,1
context_115969.json,unstructured_whole,1,1,0,1,1
context_11601.json,structured,18,18,0,1,1
context_11601.json,root_preamble,1,1,0,1,1
context_116032.json,structured,4,4,0,1,1
context_116032.json,root_preamble,1,1,0,1,1
context_116035.json,structured,26,26,0,1,1
context_116035.json,root_preamble,1,1,0,1,1
context_116111.json,structured,10,10,0,1,1
context_116111.json,root_preamble,1,1,0,1,1
context_116193.json,structured,16,16,0,1,1
context_116193.json,root_preamble,1,1,0,1,1
context_116269.json,structured,20,20,0,1,1
context_116269.json,root_preamble,1,1,0,1,1
context_116317.json,structured,38,38,0,1,1
context_116317.json,root_preamble,1,1,0,1,1
context_116363.json,structured,17,17,0,1,1
context_116363.json,root_preamble,1,1,0,1,1
context_116389.json,structured,4,4,0,1,1
context_116389.json,root_preamble,1,1,0,1,1
context_116407.json,structured,1,1,0,1,1
context_116407.json,root_preamble,1,1,0,1,1
context_11647.json,structured,5,5,0,1,1
context_11647.json,root_preamble,1,1,0,1,1
context_116518.json,structured,19,19,0,1,1
context_116518.json,root_preamble,1,1,0,1,1
context_116552.json,structured,13,13,0,1,1
context_116552.json,root_preamble,1,1,0,1,1
context_116568.json,structured,3,3,0,1,1
context_116568.json,root_preamble,1,1,0,1,1
context_116595.json,structured,25,25,0,1,1
context_116595.json,root_preamble,1,1,0,1,1
context_11663.json,structured,35,35,0,1,1
context_11663.json,root_preamble,1,1,0,1,1
context_116632.json,structured,15,15,0,1,1
context_116632.json,root_preamble,1,1,0,1,1
context_11665.json,structured,8,8,0,1,1
context_11665.json,root_preamble,1,1,0,1,1
context_116755.json,structured,6,6,0,1,1
context_116755.json,root_preamble,1,1,0,1,1
context_11677.json,structured,17,17,0,1,1
context_11677.json,root_preamble,1,1,0,1,1
context_116851.json,structured,27,27,0,1,1
context_116851.json,root_preamble,1,1,0,1,1
context_116971.json,structured,14,14,0,1,1
context_116971.json,root_preamble,1,1,0,1,1
context_117001.json,structured,42,42,0,1,1
context_117001.json,root_preamble,1,1,0,1,1
context_117026.json,structured,26,26,0,1,1
context_117026.json,root_preamble,1,1,0,1,1
context_117049.json,structured,4,4,0,1,1
context_117049.json,root_preamble,1,1,0,1,1
context_117062.json,structured,10,10,0,1,1
context_117062.json,root_preamble,1,1,0,1,1
context_117074.json,structured,10,10,0,1,1
context_117074.json,root_preamble,1,1,0,1,1
